text,label
tangles,0
not tangles,1
understated,1
not understated,0
tank,0
not tank,1
understood,1
not understood,0
tanked,0
not tanked,1
undertake,1
not undertake,0
tanks,0
not tanks,1
underwriter,1
not underwriter,0
tantrum,0
not tantrum,1
undesigning,1
not undesigning,0
tardy,0
not tardy,1
undiminished,1
not undiminished,0
tarnish,0
not tarnish,1
undisputable,1
not undisputable,0
tarnished,0
not tarnished,1
undisputed,1
not undisputed,0
tarnishes,0
not tarnishes,1
undisputedly,1
not undisputedly,0
tarnishing,0
not tarnishing,1
undisturbed,1
not undisturbed,0
tattered,0
not tattered,1
undivided,1
not undivided,0
taunt,0
not taunt,1
undoubted,1
not undoubted,0
taunting,0
not taunting,1
undoubtedly,1
not undoubtedly,0
tauntingly,0
not tauntingly,1
undying,1
not undying,0
taunts,0
not taunts,1
unencumbered,1
not unencumbered,0
taut,0
not taut,1
unequaled,1
not unequaled,0
tawdry,0
not tawdry,1
unequalled,1
not unequalled,0
taxing,0
not taxing,1
unequivocal,1
not unequivocal,0
tease,0
not tease,1
unequivocally,1
not unequivocally,0
teasingly,0
not teasingly,1
unerring,1
not unerring,0
tedious,0
not tedious,1
unerringly,1
not unerringly,0
tediously,0
not tediously,1
unfailing,1
not unfailing,0
temerity,0
not temerity,1
unfailingly,1
not unfailingly,0
temper,0
not temper,1
unfaltering,1
not unfaltering,0
tempest,0
not tempest,1
unfaultable,1
not unfaultable,0
temptation,0
not temptation,1
unfazed,1
not unfazed,0
tenderness,0
not tenderness,1
unfeigned,1
not unfeigned,0
tense,0
not tense,1
unfetter,1
not unfetter,0
tension,0
not tension,1
unfettered,1
not unfettered,0
tentative,0
not tentative,1
unflagging,1
not unflagging,0
tentatively,0
not tentatively,1
unflaggingly,1
not unflaggingly,0
tenuous,0
not tenuous,1
unflappable,1
not unflappable,0
tenuously,0
not tenuously,1
unflashy,1
not unflashy,0
tepid,0
not tepid,1
unfold,1
not unfold,0
terrible,0
not terrible,1
unforgettable,1
not unforgettable,0
terribleness,0
not terribleness,1
ungrudging,1
not ungrudging,0
terribly,0
not terribly,1
ungrudgingly,1
not ungrudgingly,0
terrifying,0
not terrifying,1
unhampered,1
not unhampered,0
terror,0
not terror,1
unharmed,1
not unharmed,0
terror-genic,0
not terror-genic,1
unhesitating,1
not unhesitating,0
terrorism,0
not terrorism,1
unhurried,1
not unhurried,0
terrorize,0
not terrorize,1
unhurry,1
not unhurry,0
testily,0
not testily,1
unhurt,1
not unhurt,0
testy,0
not testy,1
unification,1
not unification,0
tetchily,0
not tetchily,1
unified,1
not unified,0
tetchy,0
not tetchy,1
unify,1
not unify,0
thankless,0
not thankless,1
unimpaired,1
not unimpaired,0
the,0
not the,1
unimpeachable,1
not unimpeachable,0
thicker,0
not thicker,1
unimpeded,1
not unimpeded,0
thirst,0
not thirst,1
union,1
not union,0
thorny,0
not thorny,1
unique,1
not unique,0
thoughtless,0
not thoughtless,1
uniquely,1
not uniquely,0
thoughtlessly,0
not thoughtlessly,1
uniqueness,1
not uniqueness,0
thoughtlessness,0
not thoughtlessness,1
unite,1
not unite,0
thrash,0
not thrash,1
united,1
not united,0
threat,0
not threat,1
unity,1
not unity,0
threaten,0
not threaten,1
universal,1
not universal,0
threatening,0
not threatening,1
universally,1
not universally,0
threats,0
not threats,1
universe,1
not universe,0
threesome,0
not threesome,1
unlimited,1
not unlimited,0
throb,0
not throb,1
unmatched,1
not unmatched,0
throbbed,0
not throbbed,1
unmistakable,1
not unmistakable,0
throbbing,0
not throbbing,1
unmitigated,1
not unmitigated,0
throbs,0
not throbs,1
unobjectionable,1
not unobjectionable,0
throttle,0
not throttle,1
unobstructed,1
not unobstructed,0
thug,0
not thug,1
unobtrusive,1
not unobtrusive,0
thumb-down,0
not thumb-down,1
unopposed,1
not unopposed,0
thumbs-down,0
not thumbs-down,1
unparalleled,1
not unparalleled,0
thwart,0
not thwart,1
unprecedented,1
not unprecedented,0
time-consuming,0
not time-consuming,1
unpretentious,1
not unpretentious,0
timid,0
not timid,1
unquestionable,1
not unquestionable,0
timidity,0
not timidity,1
unquestionably,1
not unquestionably,0
timidly,0
not timidly,1
unreal,1
not unreal,0
tin-y,0
not tin-y,1
unrefuted,1
not unrefuted,0
tingled,0
not tingled,1
unrelenting,1
not unrelenting,0
tingling,0
not tingling,1
unreserved,1
not unreserved,0
tired,0
not tired,1
unrestricted,1
not unrestricted,0
tiresome,0
not tiresome,1
unrivalled,1
not unrivalled,0
tiring,0
not tiring,1
unruffled,1
not unruffled,0
tiringly,0
not tiringly,1
unselfish,1
not unselfish,0
toil,0
not toil,1
unselfishly,1
not unselfishly,0
toll,0
not toll,1
unshakable,1
not unshakable,0
top-heavy,0
not top-heavy,1
unshaken,1
not unshaken,0
topple,0
not topple,1
unspoiled,1
not unspoiled,0
torment,0
not torment,1
unspoilt,1
not unspoilt,0
tormented,0
not tormented,1
unstoppable,1
not unstoppable,0
torrent,0
not torrent,1
unstoppably,1
not unstoppably,0
tortuous,0
not tortuous,1
unsullied,1
not unsullied,0
torture,0
not torture,1
unsurpassed,1
not unsurpassed,0
tortured,0
not tortured,1
untarnished,1
not untarnished,0
tortures,0
not tortures,1
untiring,1
not untiring,0
torturing,0
not torturing,1
untouchable,1
not untouchable,0
torturous,0
not torturous,1
untouched,1
not untouched,0
torturously,0
not torturously,1
untroubled,1
not untroubled,0
totalitarian,0
not totalitarian,1
unusual,1
not unusual,0
touchy,0
not touchy,1
unwasteful,1
not unwasteful,0
toughness,0
not toughness,1
unwavering,1
not unwavering,0
tout,0
not tout,1
unwind,1
not unwind,0
touted,0
not touted,1
unyielding,1
not unyielding,0
touts,0
not touts,1
up,1
not up,0
toxic,0
not toxic,1
up-and-comer,1
not up-and-comer,0
traduce,0
not traduce,1
up-front,1
not up-front,0
tragedy,0
not tragedy,1
up-leveled,1
not up-leveled,0
tragic,0
not tragic,1
up-to-date,1
not up-to-date,0
tragically,0
not tragically,1
up-to-par,1
not up-to-par,0
traitor,0
not traitor,1
upbear,1
not upbear,0
traitorous,0
not traitorous,1
upbeat,1
not upbeat,0
traitorously,0
not traitorously,1
upcheer,1
not upcheer,0
tramp,0
not tramp,1
upcoming,1
not upcoming,0
trample,0
not trample,1
upcycle,1
not upcycle,0
transgress,0
not transgress,1
updated,1
not updated,0
transgression,0
not transgression,1
upfront,1
not upfront,0
trap,0
not trap,1
upgradable,1
not upgradable,0
trapped,0
not trapped,1
upgrade,1
not upgrade,0
trash,0
not trash,1
upgradeable,1
not upgradeable,0
trashed,0
not trashed,1
upgraded,1
not upgraded,0
trashy,0
not trashy,1
upheld,1
not upheld,0
trauma,0
not trauma,1
uphold,1
not uphold,0
traumatic,0
not traumatic,1
upholder,1
not upholder,0
traumatically,0
not traumatically,1
uplift,1
not uplift,0
traumatize,0
not traumatize,1
uplifted,1
not uplifted,0
traumatized,0
not traumatized,1
uplifting,1
not uplifting,0
travesties,0
not travesties,1
upliftingly,1
not upliftingly,0
travesty,0
not travesty,1
upliftment,1
not upliftment,0
treacherous,0
not treacherous,1
uppermost,1
not uppermost,0
treacherously,0
not treacherously,1
upright,1
not upright,0
treachery,0
not treachery,1
uprightly,1
not uprightly,0
treason,0
not treason,1
uprightness,1
not uprightness,0
treasonous,0
not treasonous,1
upscale,1
not upscale,0
trick,0
not trick,1
upskill,1
not upskill,0
tricked,0
not tricked,1
upstand,1
not upstand,0
trickery,0
not trickery,1
upstanding,1
not upstanding,0
tricky,0
not tricky,1
upward,1
not upward,0
trivial,0
not trivial,1
upwardly,1
not upwardly,0
trivialize,0
not trivialize,1
urbane,1
not urbane,0
trouble,0
not trouble,1
urbanely,1
not urbanely,0
troubled,0
not troubled,1
usable,1
not usable,0
troublemaker,0
not troublemaker,1
use,1
not use,0
troubles,0
not troubles,1
useable,1
not useable,0
troublesome,0
not troublesome,1
useful,1
not useful,0
troublesomely,0
not troublesomely,1
usefully,1
not usefully,0
troubling,0
not troubling,1
usefulness,1
not usefulness,0
troublingly,0
not troublingly,1
user-friendly,1
not user-friendly,0
truant,0
not truant,1
user-replaceable,1
not user-replaceable,0
tumble,0
not tumble,1
usually,1
not usually,0
tumbled,0
not tumbled,1
utile,1
not utile,0
tumbles,0
not tumbles,1
utilize,1
not utilize,0
tumultuous,0
not tumultuous,1
utmost,1
not utmost,0
turbulent,0
not turbulent,1
utopia,1
not utopia,0
turmoil,0
not turmoil,1
utopian,1
not utopian,0
twist,0
not twist,1
utter,1
not utter,0
twisted,0
not twisted,1
uxorious,1
not uxorious,0
twists,0
not twists,1
v.i.p,1
not v.i.p,0
two-faced,0
not two-faced,1
va-va-voom,1
not va-va-voom,0
two-faces,0
not two-faces,1
valedictorian,1
not valedictorian,0
tyrannical,0
not tyrannical,1
valentine,1
not valentine,0
tyrannically,0
not tyrannically,1
valiant,1
not valiant,0
tyranny,0
not tyranny,1
valiantly,1
not valiantly,0
tyrant,0
not tyrant,1
valid,1
not valid,0
ugh,0
not ugh,1
validate,1
not validate,0
uglier,0
not uglier,1
validity,1
not validity,0
ugliest,0
not ugliest,1
valor,1
not valor,0
ugliness,0
not ugliness,1
valorize,1
not valorize,0
ugly,0
not ugly,1
valorous,1
not valorous,0
ulterior,0
not ulterior,1
valuable,1
not valuable,0
ultimatum,0
not ultimatum,1
value,1
not value,0
ultimatums,0
not ultimatums,1
valued,1
not valued,0
ultra-hardline,0
not ultra-hardline,1
vantage,1
not vantage,0
un-viewable,0
not un-viewable,1
variegated,1
not variegated,0
unable,0
not unable,1
variety,1
not variety,0
unacceptable,0
not unacceptable,1
variously,1
not variously,0
unacceptably,0
not unacceptably,1
vast,1
not vast,0
unaccustomed,0
not unaccustomed,1
vastly,1
not vastly,0
unachievable,0
not unachievable,1
vault,1
not vault,0
unaffordable,0
not unaffordable,1
vegetate,1
not vegetate,0
unappealing,0
not unappealing,1
vehement,1
not vehement,0
unattractive,0
not unattractive,1
vehemently,1
not vehemently,0
unauthentic,0
not unauthentic,1
venerable,1
not venerable,0
unavailable,0
not unavailable,1
venerate,1
not venerate,0
unavoidably,0
not unavoidably,1
veneration,1
not veneration,0
unbearable,0
not unbearable,1
vent,1
not vent,0
unbelievable,0
not unbelievable,1
venture,1
not venture,0
unbelievably,0
not unbelievably,1
venturesome,1
not venturesome,0
uncaring,0
not uncaring,1
veracious,1
not veracious,0
uncertain,0
not uncertain,1
veracity,1
not veracity,0
uncivil,0
not uncivil,1
verdant,1
not verdant,0
uncivilized,0
not uncivilized,1
verdure,1
not verdure,0
unclean,0
not unclean,1
verification,1
not verification,0
unclear,0
not unclear,1
verified,1
not verified,0
uncollectible,0
not uncollectible,1
verify,1
not verify,0
uncomfortable,0
not uncomfortable,1
verily,1
not verily,0
uncomfortably,0
not uncomfortably,1
versatality,1
not versatality,0
uncomfortablyuncompetitive,0
not uncomfortablyuncompetitive,1
versatile,1
not versatile,0
uncompetitive,0
not uncompetitive,1
versed,1
not versed,0
uncompromising,0
not uncompromising,1
vertiginous,1
not vertiginous,0
uncompromisingly,0
not uncompromisingly,1
verve,1
not verve,0
unconfirmed,0
not unconfirmed,1
very,1
not very,0
unconstitutional,0
not unconstitutional,1
vest,1
not vest,0
uncontrolled,0
not uncontrolled,1
vestal,1
not vestal,0
unconvincing,0
not unconvincing,1
veteran,1
not veteran,0
unconvincingly,0
not unconvincingly,1
viable,1
not viable,0
uncooperative,0
not uncooperative,1
vibrant,1
not vibrant,0
uncouth,0
not uncouth,1
vibration,1
not vibration,0
uncreative,0
not uncreative,1
victor,1
not victor,0
undecided,0
not undecided,1
victorious,1
not victorious,0
undefined,0
not undefined,1
victory,1
not victory,0
undependability,0
not undependability,1
vigilant,1
not vigilant,0
undependable,0
not undependable,1
vigor,1
not vigor,0
undercut,0
not undercut,1
vigorous,1
not vigorous,0
undercuts,0
not undercuts,1
vigorously,1
not vigorously,0
undercutting,0
not undercutting,1
vigour,1
not vigour,0
underdog,0
not underdog,1
vim,1
not vim,0
underestimate,0
not underestimate,1
vindicate,1
not vindicate,0
underlings,0
not underlings,1
vintage,1
not vintage,0
undermine,0
not undermine,1
virile,1
not virile,0
undermined,0
not undermined,1
virility,1
not virility,0
undermines,0
not undermines,1
virtue,1
not virtue,0
undermining,0
not undermining,1
virtuosity,1
not virtuosity,0
underpaid,0
not underpaid,1
virtuoso,1
not virtuoso,0
underpowered,0
not underpowered,1
virtuous,1
not virtuous,0
undersized,0
not undersized,1
visible,1
not visible,0
undesirable,0
not undesirable,1
vision,1
not vision,0
undetermined,0
not undetermined,1
visionary,1
not visionary,0
undid,0
not undid,1
visit,1
not visit,0
undignified,0
not undignified,1
visualizaton,1
not visualizaton,0
undissolved,0
not undissolved,1
visualize,1
not visualize,0
undocumented,0
not undocumented,1
vital,1
not vital,0
undone,0
not undone,1
vitality,1
not vitality,0
undue,0
not undue,1
vitalize,1
not vitalize,0
unease,0
not unease,1
vitally,1
not vitally,0
uneasily,0
not uneasily,1
viva,1
not viva,0
uneasiness,0
not uneasiness,1
vivace,1
not vivace,0
uneasy,0
not uneasy,1
vivacious,1
not vivacious,0
uneconomical,0
not uneconomical,1
vivacity,1
not vivacity,0
unemployed,0
not unemployed,1
vive,1
not vive,0
unequal,0
not unequal,1
vivid,1
not vivid,0
unethical,0
not unethical,1
vividly,1
not vividly,0
uneven,0
not uneven,1
vocal,1
not vocal,0
uneventful,0
not uneventful,1
volume,1
not volume,0
unexpected,0
not unexpected,1
volunteer,1
not volunteer,0
unexpectedly,0
not unexpectedly,1
voluptuous,1
not voluptuous,0
unexplained,0
not unexplained,1
voluptuousness,1
not voluptuousness,0
unfair,0
not unfair,1
vonte,1
not vonte,0
unfairly,0
not unfairly,1
vortex,1
not vortex,0
unfaithful,0
not unfaithful,1
votary,1
not votary,0
unfaithfully,0
not unfaithfully,1
vouch,1
not vouch,0
unfamiliar,0
not unfamiliar,1
vow,1
not vow,0
unfavorable,0
not unfavorable,1
voyage,1
not voyage,0
unfeeling,0
not unfeeling,1
wackily,1
not wackily,0
unfinished,0
not unfinished,1
wackiness,1
not wackiness,0
unfit,0
not unfit,1
wacky,1
not wacky,0
unforeseen,0
not unforeseen,1
waft,1
not waft,0
unforgiving,0
not unforgiving,1
wag,1
not wag,0
unfortunate,0
not unfortunate,1
wage,1
not wage,0
unfortunately,0
not unfortunately,1
waggery,1
not waggery,0
unfounded,0
not unfounded,1
waggish,1
not waggish,0
unfriendly,0
not unfriendly,1
waggishly,1
not waggishly,0
unfulfilled,0
not unfulfilled,1
waggishness,1
not waggishness,0
unfunded,0
not unfunded,1
wakeful,1
not wakeful,0
ungovernable,0
not ungovernable,1
wakefully,1
not wakefully,0
ungrateful,0
not ungrateful,1
wakefulness,1
not wakefulness,0
unhappily,0
not unhappily,1
walfarism,1
not walfarism,0
unhappiness,0
not unhappiness,1
walkover,1
not walkover,0
unhappy,0
not unhappy,1
wallflower,1
not wallflower,0
unhealthy,0
not unhealthy,1
wandering,1
not wandering,0
unhelpful,0
not unhelpful,1
wanderlust,1
not wanderlust,0
unilateralism,0
not unilateralism,1
want,1
not want,0
unimaginable,0
not unimaginable,1
wanted,1
not wanted,0
unimaginably,0
not unimaginably,1
wanton,1
not wanton,0
unimportant,0
not unimportant,1
war-bride,1
not war-bride,0
uninformed,0
not uninformed,1
war-cry,1
not war-cry,0
uninsured,0
not uninsured,1
war-dance,1
not war-dance,0
unintelligible,0
not unintelligible,1
warm,1
not warm,0
unipolar,0
not unipolar,1
warm-blooded,1
not warm-blooded,0
unjust,0
not unjust,1
warm-hearted,1
not warm-hearted,0
unjustifiable,0
not unjustifiable,1
warm-up,1
not warm-up,0
unjustifiably,0
not unjustifiably,1
warmer,1
not warmer,0
unjustified,0
not unjustified,1
warmly,1
not warmly,0
unjustly,0
not unjustly,1
warmth,1
not warmth,0
unkind,0
not unkind,1
warrant,1
not warrant,0
unkindly,0
not unkindly,1
warrior,1
not warrior,0
unknown,0
not unknown,1
wash,1
not wash,0
unknownunlawful,0
not unknownunlawful,1
wassail,1
not wassail,0
unlawful,0
not unlawful,1
watch,1
not watch,0
unlawfully,0
not unlawfully,1
watchable,1
not watchable,0
unlawfulness,0
not unlawfulness,1
watchful,1
not watchful,0
unleash,0
not unleash,1
wave,1
not wave,0
unlicensed,0
not unlicensed,1
way,1
not way,0
unlikely,0
not unlikely,1
weak-kneed,1
not weak-kneed,0
unlucky,0
not unlucky,1
wealth,1
not wealth,0
unmoved,0
not unmoved,1
wealthy,1
not wealthy,0
unnatural,0
not unnatural,1
weather-proof,1
not weather-proof,0
unnaturally,0
not unnaturally,1
wedding,1
not wedding,0
unnecessary,0
not unnecessary,1
wedding-band,1
not wedding-band,0
unneeded,0
not unneeded,1
wedding-breakfast,1
not wedding-breakfast,0
unnerve,0
not unnerve,1
wedding-cake,1
not wedding-cake,0
unnerved,0
not unnerved,1
wedding-march,1
not wedding-march,0
unnerving,0
not unnerving,1
wedding-ring,1
not wedding-ring,0
unnervingly,0
not unnervingly,1
wedlock,1
not wedlock,0
unnoticed,0
not unnoticed,1
weighty,1
not weighty,0
unobserved,0
not unobserved,1
welcome,1
not welcome,0
unorthodox,0
not unorthodox,1
welcomed,1
not welcomed,0
unorthodoxy,0
not unorthodoxy,1
welcoming,1
not welcoming,0
unpleasant,0
not unpleasant,1
welfare,1
not welfare,0
unpopular,0
not unpopular,1
welfare-state,1
not welfare-state,0
unpredictable,0
not unpredictable,1
well,1
not well,0
unprepared,0
not unprepared,1
well-adjusted,1
not well-adjusted,0
unproductive,0
not unproductive,1
well-advised,1
not well-advised,0
unprofitable,0
not unprofitable,1
well-appointed,1
not well-appointed,0
unproved,0
not unproved,1
well-balanced,1
not well-balanced,0
unproven,0
not unproven,1
well-behaved,1
not well-behaved,0
unqualified,0
not unqualified,1
well-being,1
not well-being,0
unravel,0
not unravel,1
well-born,1
not well-born,0
unraveled,0
not unraveled,1
well-bred,1
not well-bred,0
unreachable,0
not unreachable,1
well-connected,1
not well-connected,0
unreadable,0
not unreadable,1
well-done,1
not well-done,0
unrealistic,0
not unrealistic,1
well-earned,1
not well-earned,0
unreasonable,0
not unreasonable,1
well-educated,1
not well-educated,0
unreasonably,0
not unreasonably,1
well-endowed,1
not well-endowed,0
unrelenting,0
not unrelenting,1
well-established,1
not well-established,0
unrelentingly,0
not unrelentingly,1
well-favoured,1
not well-favoured,0
unreliability,0
not unreliability,1
well-found,1
not well-found,0
unreliable,0
not unreliable,1
well-founded,1
not well-founded,0
unresolved,0
not unresolved,1
well-grounded,1
not well-grounded,0
unresponsive,0
not unresponsive,1
well-heeled,1
not well-heeled,0
unrest,0
not unrest,1
well-informed,1
not well-informed,0
unruly,0
not unruly,1
well-intentioned,1
not well-intentioned,0
unsafe,0
not unsafe,1
well-knit,1
not well-knit,0
unsatisfactory,0
not unsatisfactory,1
well-known,1
not well-known,0
unsavory,0
not unsavory,1
well-liked,1
not well-liked,0
unscrupulous,0
not unscrupulous,1
well-made,1
not well-made,0
